LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index
4398406944,,Writing Content of Non-Resident File,Data Runs(in Volume) : 5084652(1),,,,,,,Update Mapping Pairs,0x6953,4
4398407050,,Updating Modified Time,ModifiedTime : 2022-12-29 22:16:49 -> 2022-12-29 23:40:54,Web Data-journal <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Web Data-journal,,,,,Update Resident Value,0x6950,0
4398407176,,Updating Modified Time,ModifiedTime : 2022-12-29 22:16:49 -> 2022-12-29 23:40:54,Login Data-journal <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Login Data-journal,,,,,Update Resident Value,0x6953,4
4398407732,,Updating Modified Time,ModifiedTime : 2022-12-29 22:16:49 -> 2022-12-29 23:40:54,Web Data <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Web Data,,,,,Update Resident Value,0x694F,2
4398407936,,Updating Modified Time,ModifiedTime : 2022-12-29 22:16:49 -> 2022-12-29 23:40:54,Login Data <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Login Data,,,,,Update Resident Value,0x6953,2
4398408582,,Writing Content of Non-Resident File,Data Runs(in Volume) : 5261020(4),,,,,,,Update Mapping Pairs,0x6950,0
4398415160,,# Check Point,,,,,,,,Compensation Log Record,0x62A6FCA,1
4398415253,12/29/22 23:40,File Creation,,psi.db-journal,\ProgramData\Avast Software\Avast\psi.db-journal,12/29/22 23:40,12/29/22 23:40,12/29/22 23:40,12/29/22 23:40,Initialize File Record Segment,0x9180,2
4398415543,,Writing Content of Non-Resident File,Data Runs(in Volume) : 18508(1),psi.db-journal,\ProgramData\Avast Software\Avast\psi.db-journal,,,,,Update Mapping Pairs,0x9180,2
4398415858,12/29/22 23:40,File Deletion,,psi.db-journal,\ProgramData\Avast Software\Avast\psi.db-journal,12/29/22 23:40,12/29/22 23:40,12/29/22 23:40,12/29/22 23:40,Deallocate File Record Segment,0x9180,2
4398415963,12/29/22 23:40,Updating Modified Time,ModifiedTime : 2022-12-29 23:40:51 -> 2022-12-29 23:40:54,Avast <Guessed>,\ProgramData\Avast Software\Avast,,,,,Update Resident Value,0x1535A,0
4398416161,12/29/22 23:40,,,winhex.cnt,\Users\blueangel\AppData\Local\Temp\RarSFX1\winhex.cnt,12/29/22 23:40,10/11/10 14:08,12/29/22 23:40,12/29/22 23:40,Set New Attribute Sizes,0x8EE3,6
4398416206,12/29/22 23:40,Updating Modified Time,ModifiedTime : 2022-12-29 23:40:40 -> 2022-12-29 23:40:52,logs.txt <Guessed>,\Users\blueangel\AppData\Roaming\Microsoft\Teams\logs.txt,,,,,Update Resident Value,0x209D,6
4398416261,12/29/22 23:40,Updating Modified Time,ModifiedTime : 2022-12-29 22:20:33 -> 2022-12-29 23:40:54,cv_debug.log <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Sync Data\Logs\cv_debug.log,,,,,Update Resident Value,0x17182,2
4398416405,12/29/22 23:40,,,winhex-d.cnt,\Users\blueangel\AppData\Local\Temp\RarSFX1\winhex-d.cnt,12/29/22 23:40,10/11/10 14:08,12/29/22 23:40,12/29/22 23:40,Set New Attribute Sizes,0x9086,2
4398416433,12/29/22 23:40,,,winhex-d.hlp,\Users\blueangel\AppData\Local\Temp\RarSFX1\winhex-d.hlp,12/29/22 23:40,10/11/10 14:08,12/29/22 23:40,12/29/22 23:40,Set New Attribute Sizes,0x9088,2
4398416461,12/29/22 23:40,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:36:34 -> 2022-12-29 23:40:54,LOG,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db\LOG,,,,,Update Resident Value,0x1E58,0
4398416694,12/29/22 23:40,File Creation,,LOG.old~RF4e377.TMP,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db\LOG.old~RF4e377.TMP,12/29/22 23:40,12/29/22 23:40,12/29/22 23:40,12/29/22 23:40,Initialize File Record Segment,0x9180,2
