filename,full_path,lf_lsn,usn_usn,confidence_pct,usn_event_time,lf_event,lf_detail,usn_event_info,zero_in_nanoseconds,zero_in_nanoseconds_lf,time_reversal_event,basic_info_changed,cross_artifact_validation_score,cross_artifact_detected,has_logfile_evidence,has_usnjrnl_evidence,lf_creation_time,lf_modified_time,lf_accessed_time,lf_mft_modified_time,timestamp_changed_to_past,using_another_timestamp,modified_creationtime,modified_modifiedtime,modified_accessedtime,zero_nano_time_reversal,path_depth,filename_length,is_executable,is_document,is_archive,is_image
7c065e6d-bc9f-45f4-b263-f70113cd40aa.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\7c065e6d-bc9f-45f4-b263-f70113cd40aa.tmp,1547798729.0,247736400.0,99.99473756492117,4/6/18 15:40,Time Reversal Event,CreationTime : 2018-04-06 15:40:53 -> 2018-03-27 17:33:15(same as Network Persistent State~RF319a3313.TMP/ Network Persistent State),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
7c8d84c5-0fb9-47e5-8b30-2e1f7a0802df.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\7c8d84c5-0fb9-47e5-8b30-2e1f7a0802df.tmp,1547997488.0,247775632.0,99.99473756492117,4/6/18 15:44,Time Reversal Event,CreationTime : 2018-04-06 15:44:36 -> 2018-03-27 17:33:15(same as Network Persistent State~RF319a3313.TMP/ Network Persistent State),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
7e0e9015-f6df-407d-93c7-fad02aeb670f.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\7e0e9015-f6df-407d-93c7-fad02aeb670f.tmp,1548878742.0,248061280.0,99.99473756492117,4/6/18 16:26,Time Reversal Event,CreationTime : 2018-04-06 16:26:52 -> 2018-03-27 17:33:13(same as TransportSecurity),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
7f25e97e-5550-4be4-be1c-aced1b00c4d8.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\7f25e97e-5550-4be4-be1c-aced1b00c4d8.tmp,1548832148.0,248039056.0,99.99473756492117,4/6/18 16:26,Time Reversal Event,CreationTime : 2018-04-06 16:26:03 -> 2018-03-27 17:33:13(same as TransportSecurity),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
7ff6503e-f9bf-4511-bd4b-049669ed0b2b.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\7ff6503e-f9bf-4511-bd4b-049669ed0b2b.tmp,1545967223.0,247365944.0,99.99473756492117,4/6/18 15:15,Time Reversal Event,CreationTime : 2018-04-06 15:15:38 -> 2018-03-27 17:32:51(same as Preferences/ Preferences~RF2a180ce2.TMP),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
8054a44b-f4b3-45ca-acf1-25c604605e05.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\8054a44b-f4b3-45ca-acf1-25c604605e05.tmp,1550951255.0,248937944.0,99.99473756492117,4/6/18 20:30,Time Reversal Event,CreationTime : 2018-04-06 20:30:39 -> 2018-03-27 17:32:51(same as Preferences/ Preferences~RF2a180ce2.TMP),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
81968c34-42ab-4c31-a0b9-3df66090c505.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\81968c34-42ab-4c31-a0b9-3df66090c505.tmp,1549111609.0,248134528.0,99.99473756492117,4/6/18 16:29,Time Reversal Event,CreationTime : 2018-04-06 16:29:52 -> 2018-03-27 17:33:15(same as Network Persistent State~RF319a3313.TMP/ Network Persistent State),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
81a6dc0e-c0bd-4c75-a5f8-8b4a2372b35b.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\81a6dc0e-c0bd-4c75-a5f8-8b4a2372b35b.tmp,1550676826.0,248862344.0,99.99473756492117,4/6/18 20:26,Time Reversal Event,CreationTime : 2018-04-06 20:26:51 -> 2018-03-27 17:32:51(same as Preferences/ Preferences~RF2a180ce2.TMP),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
83b9837c-1571-438b-a882-f021d317c9bc.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\83b9837c-1571-438b-a882-f021d317c9bc.tmp,1545564919.0,247278264.0,99.99473756492117,4/6/18 15:11,Time Reversal Event,CreationTime : 2018-04-06 15:11:33 -> 2018-03-27 17:33:13(same as TransportSecurity),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
83e5ac97-9c7a-47b9-a506-774d49e43ab8.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\83e5ac97-9c7a-47b9-a506-774d49e43ab8.tmp,1546443736.0,247434776.0,99.99473756492117,4/6/18 15:20,Time Reversal Event,CreationTime : 2018-04-06 15:20:06 -> 2018-03-27 17:33:15(same as Network Persistent State~RF319a3313.TMP/ Network Persistent State),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
6318dcd5-d56d-4cab-af34-6050928f47de.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\6318dcd5-d56d-4cab-af34-6050928f47de.tmp,1545769136.0,247323360.0,99.99473756492117,4/6/18 15:13,Time Reversal Event,CreationTime : 2018-04-06 15:13:19 -> 2018-03-27 17:33:15(same as Network Persistent State~RF319a3313.TMP/ Network Persistent State),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
64b5a67d-2d68-4409-b79d-63a3a1667adb.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\64b5a67d-2d68-4409-b79d-63a3a1667adb.tmp,1546978246.0,247600992.0,99.99473756492117,4/6/18 15:24,Time Reversal Event,CreationTime : 2018-04-06 15:24:59 -> 2018-03-27 17:33:13(same as TransportSecurity),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
555ad7f9-786b-441a-93b3-c8166e16e1e3.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\555ad7f9-786b-441a-93b3-c8166e16e1e3.tmp,1546101779.0,247392688.0,99.99473756492117,4/6/18 15:16,Time Reversal Event,CreationTime : 2018-04-06 15:16:46 -> 2018-03-27 17:32:51(same as Preferences/ Preferences~RF2a180ce2.TMP),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
5e630248-2b86-4fe2-9718-a3640ce81dbc.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\5e630248-2b86-4fe2-9718-a3640ce81dbc.tmp,1545614624.0,247290992.0,99.99473756492117,4/6/18 15:12,Time Reversal Event,CreationTime : 2018-04-06 15:12:04 -> 2018-03-27 17:33:15(same as Network Persistent State~RF319a3313.TMP/ Network Persistent State),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
508f9db1-3c6a-497f-9923-8cd31fe66e39.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\508f9db1-3c6a-497f-9923-8cd31fe66e39.tmp,1545952336.0,247361536.0,99.99473756492117,4/6/18 15:15,Time Reversal Event,CreationTime : 2018-04-06 15:15:28 -> 2018-03-27 17:33:15(same as Network Persistent State~RF319a3313.TMP/ Network Persistent State),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
50bbd708-f3af-47b0-8e2a-9db98312c681.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\50bbd708-f3af-47b0-8e2a-9db98312c681.tmp,1548881971.0,248063504.0,99.99473756492117,4/6/18 16:26,Time Reversal Event,CreationTime : 2018-04-06 16:26:58 -> 2018-03-27 17:33:15(same as Network Persistent State),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
531fc9e8-a004-4a13-b4a6-5f48cf1fcd2a.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\531fc9e8-a004-4a13-b4a6-5f48cf1fcd2a.tmp,1560931336.0,249594832.0,99.99473756492117,4/6/18 20:36,Time Reversal Event,CreationTime : 2018-04-06 20:36:49 -> 2018-03-27 17:33:15(same as Network Persistent State~RF319a3313.TMP),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
538e24ed-7734-45d1-8507-7a055503c5da.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\538e24ed-7734-45d1-8507-7a055503c5da.tmp,1551006249.0,248950368.0,99.99473756492117,4/6/18 20:31,Time Reversal Event,CreationTime : 2018-04-06 20:31:33 -> 2018-03-27 17:33:13(same as TransportSecurity),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
54ceebeb-7739-4543-89fb-ef3026482077.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\54ceebeb-7739-4543-89fb-ef3026482077.tmp,1548815586.0,248030736.0,99.99473756492117,4/6/18 16:25,Time Reversal Event,CreationTime : 2018-04-06 16:25:57 -> 2018-03-27 17:33:15(same as Network Persistent State~RF319a3313.TMP/ Network Persistent State),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
56f901c9-5212-46b5-91b3-2db48e7a7eb8.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\56f901c9-5212-46b5-91b3-2db48e7a7eb8.tmp,1545286717.0,247219544.0,99.99473756492117,4/6/18 15:08,Time Reversal Event,CreationTime : 2018-04-06 15:08:36 -> 2018-03-27 17:32:51(same as Preferences/ Preferences~RF2a180ce2.TMP),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
57a7b4f8-5e11-49cf-9a44-bfb047c38d50.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\57a7b4f8-5e11-49cf-9a44-bfb047c38d50.tmp,1547848075.0,247744608.0,99.99473756492117,4/6/18 15:41,Time Reversal Event,CreationTime : 2018-04-06 15:41:48 -> 2018-03-27 17:33:13(same as TransportSecurity),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
5989dcdd-d5db-4dc9-84f0-fb63d55493d2.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\5989dcdd-d5db-4dc9-84f0-fb63d55493d2.tmp,1547073871.0,247621056.0,99.99473756492117,4/6/18 15:26,Time Reversal Event,CreationTime : 2018-04-06 15:26:43 -> 2018-03-27 17:33:13(same as TransportSecurity),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
5b093981-2a5d-4529-baec-f379a323046a.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\5b093981-2a5d-4529-baec-f379a323046a.tmp,1561097407.0,249634816.0,99.99473756492117,4/6/18 20:39,Time Reversal Event,CreationTime : 2018-04-06 20:39:35 -> 2018-03-27 17:33:15(same as Network Persistent State~RF319a3313.TMP/ Network Persistent State),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
5b1c568a-841b-4cc9-aa84-b7adb551092d.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\5b1c568a-841b-4cc9-aa84-b7adb551092d.tmp,1551003188.0,248948240.0,99.99473756492117,4/6/18 20:31,Time Reversal Event,CreationTime : 2018-04-06 20:31:33 -> 2018-03-27 17:33:15(same as Network Persistent State~RF319a3313.TMP/ Network Persistent State),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
5d46c71b-fc78-4b40-b698-e14788d273d5.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\5d46c71b-fc78-4b40-b698-e14788d273d5.tmp,1550748985.0,248890032.0,99.99473756492117,4/6/18 20:27,Time Reversal Event,CreationTime : 2018-04-06 20:27:23 -> 2018-03-27 17:33:15(same as Network Persistent State~RF319a3313.TMP/ Network Persistent State),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
8719eff3-a7ee-42ec-ac1c-d3b535c5e51e.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\8719eff3-a7ee-42ec-ac1c-d3b535c5e51e.tmp,1550806984.0,248900640.0,99.99473756492117,4/6/18 20:28,Time Reversal Event,CreationTime : 2018-04-06 20:28:26 -> 2018-03-27 17:33:15(same as Network Persistent State~RF319a3313.TMP/ Network Persistent State),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
5f47f2ad-539b-4949-ba3c-61163a855b11.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\5f47f2ad-539b-4949-ba3c-61163a855b11.tmp,1545437922.0,247249912.0,99.99473756492117,4/6/18 15:09,Time Reversal Event,CreationTime : 2018-04-06 15:09:50 -> 2018-03-27 17:33:15(same as Network Persistent State~RF319a3313.TMP/ Network Persistent State),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
5f91762c-533f-4f9d-8f9e-e6f99622e5be.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\5f91762c-533f-4f9d-8f9e-e6f99622e5be.tmp,1549471479.0,248245768.0,99.99473756492117,4/6/18 16:33,Time Reversal Event,CreationTime : 2018-04-06 16:33:53 -> 2018-03-27 17:33:15(same as Network Persistent State~RF319a3313.TMP/ Network Persistent State),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
604fe223-e507-44a2-84ec-cd0237d4d7a5.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\604fe223-e507-44a2-84ec-cd0237d4d7a5.tmp,1550690442.0,248866648.0,99.99473756492117,4/6/18 20:26,Time Reversal Event,CreationTime : 2018-04-06 20:26:58 -> 2018-03-27 17:33:13(same as TransportSecurity),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
61672605-63bb-4474-a8d6-2287c2f45263.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\61672605-63bb-4474-a8d6-2287c2f45263.tmp,1548987768.0,248095904.0,99.99473756492117,4/6/18 16:28,Time Reversal Event,CreationTime : 2018-04-06 16:28:28 -> 2018-03-27 17:33:13(same as TransportSecurity),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,9,40,False,False,False,False
snapshot.etl,\Windows\System32\WDI\{533a67eb-9fb5-473d-b884-958cf4b9c4a3}\{590eb9fb-76b4-4d7b-a955-36d351de97e5}\snapshot.etl,1549654083.0,248319024.0,99.86299517489482,4/6/18 20:26,Time Reversal Event,ModifiedTime : 2018-04-06 20:26:16 -> 2018-03-28 05:45:41/ MFTModifiedTime : 2018-04-06 20:26:16 -> 2018-03-28 05:45:41,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,False,False,True,True,1.0,True,True,True,,,,,False,False,False,True,False,False,6,12,False,False,False,False
index.txt.tmp,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\Service Worker\CacheStorage\eadf114e35641d8a14aa9648d8e1c01b4b3bb3f0\index.txt.tmp,1550285877.0,248664544.0,99.84321597337447,4/6/18 20:26,Time Reversal Event,CreationTime : 2018-04-06 20:26:24 -> 2018-03-30 10:26:18(same as e7b9e9b1-b09e-4d42-8a9d-44e4cf600b30),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,12,13,False,False,False,False
temp-index,\Users\jcloudy\AppData\Local\Google\Chrome\User Data\Default\Service Worker\ScriptCache\index-dir\temp-index,1561654142.0,249745736.0,99.81001805509779,4/6/18 20:49,Time Reversal Event,CreationTime : 2018-04-06 20:49:42 -> 2018-03-27 17:58:55(same as the-real-index~RF318a16ed.TMP),Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,False,False,True,True,1.0,True,True,True,,,,,False,False,True,False,False,False,12,10,False,False,False,False
Appraiser_TelemetryRunList.xml,\Windows\appcompat\appraiser\AltData\Appraiser_TelemetryRunList.xml,1546633981.0,247475120.0,99.6994090439003,4/6/18 15:23,Time Reversal Event,ModifiedTime : 2018-04-06 15:23:03 -> 2018-02-06 08:03:42(Zero in 100-nanoseconds),File_Created / Basic_Info_Changed / Data_Added / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,5,30,False,False,False,False
Appraiser_Data.ini,\Windows\appcompat\appraiser\AltData\Appraiser_Data.ini,1546632894.0,247474664.0,99.35332584379434,4/6/18 15:23,Time Reversal Event,ModifiedTime : 2018-04-06 15:23:03 -> 2018-03-23 04:25:44(Zero in 100-nanoseconds),File_Created / Basic_Info_Changed / Data_Added / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,5,18,False,False,False,False
appraiser.sdb,\Windows\appcompat\appraiser\AltData\appraiser.sdb,1546631961.0,247474288.0,99.11103767426243,4/6/18 15:23,Time Reversal Event,ModifiedTime : 2018-04-06 15:23:03 -> 2018-03-23 04:22:26(Zero in 100-nanoseconds),File_Created / Basic_Info_Changed / Data_Added / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,5,13,False,False,False,False
dropbox-desktop-client_488_0.png,\Users\jcloudy\AppData\Local\Microsoft\Windows\ActionCenterCache\dropbox-desktop-client_488_0.png,1560878563.0,249584568.0,94.60021427264667,4/6/18 20:35,Time Reversal Event,ModifiedTime : 2018-04-06 20:35:52 -> 2018-03-28 22:31:10(Zero in 100-nanoseconds)/ MFTModifiedTime : 2018-04-06 20:35:52 -> 2018-03-30 05:10:07,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,8,32,False,False,False,True
AIRPORT INFORMATION.docx,\Users\jcloudy\Dropbox\AIRPORT INFORMATION.docx,1551626673.0,249189632.0,94.11087909558286,4/6/18 20:35,Time Reversal Event,ModifiedTime : 2018-04-06 20:35:25 -> 2018-04-05 10:13:38(Zero in 100-nanoseconds),Basic_Info_Changed / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,4,24,False,True,False,False
Google Drive.lnk,\Users\jcloudy\Dropbox\Google Drive.lnk,1551622440.0,249187112.0,92.48667047450905,4/6/18 20:35,Time Reversal Event,ModifiedTime : 2018-04-06 20:35:25 -> 2018-04-05 10:13:51(Zero in 100-nanoseconds),Basic_Info_Changed / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,4,16,False,False,False,False
Box Sync.lnk,\Users\jcloudy\Dropbox\Box Sync.lnk,1551605552.0,249178856.0,90.49832002520581,4/6/18 20:35,Time Reversal Event,ModifiedTime : 2018-04-06 20:35:25 -> 2018-04-05 10:13:42(Zero in 100-nanoseconds),Basic_Info_Changed / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,4,12,False,False,False,False
Dropbox.lnk,\Users\jcloudy\Dropbox\Dropbox.lnk,1551602268.0,249177096.0,89.93236329680224,4/6/18 20:35,Time Reversal Event,ModifiedTime : 2018-04-06 20:35:25 -> 2018-04-05 10:13:50(Zero in 100-nanoseconds),Basic_Info_Changed / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,4,11,False,False,False,False
Planning.docx,\Users\jcloudy\Dropbox\Planning.docx,1551612380.0,249191976.0,88.75472121232427,4/6/18 20:35,Time Reversal Event,ModifiedTime : 2018-04-06 20:35:25 -> 2018-04-05 10:14:03(Zero in 100-nanoseconds),Basic_Info_Changed / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,4,13,False,True,False,False
HoldMyTidePod.jpg,\Users\jcloudy\Dropbox\HoldMyTidePod.jpg,1551624285.0,249188064.0,85.10813455543006,4/6/18 20:35,Time Reversal Event,ModifiedTime : 2018-04-06 20:35:25 -> 2018-04-05 10:13:52(Zero in 100-nanoseconds),Basic_Info_Changed / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,4,17,False,False,False,True
BladeofGrass.jpg,\Users\jcloudy\Dropbox\BladeofGrass.jpg,1551619926.0,249186160.0,84.27689831492138,4/6/18 20:35,Time Reversal Event,ModifiedTime : 2018-04-06 20:35:25 -> 2018-04-05 10:13:40(Zero in 100-nanoseconds),Basic_Info_Changed / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,4,16,False,False,False,True
Huckleberry.png,\Users\jcloudy\Dropbox\Huckleberry.png,1551616259.0,249184256.0,83.4083092387061,4/6/18 20:35,Time Reversal Event,ModifiedTime : 2018-04-06 20:35:25 -> 2018-04-05 10:13:53(Zero in 100-nanoseconds),Basic_Info_Changed / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,4,15,False,False,False,True
MyTiredHead.jpg,\Users\jcloudy\Dropbox\MyTiredHead.jpg,1551618113.0,249185208.0,83.4083092387061,4/6/18 20:35,Time Reversal Event,ModifiedTime : 2018-04-06 20:35:25 -> 2018-04-05 10:13:56(Zero in 100-nanoseconds),Basic_Info_Changed / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,4,15,False,False,False,True
CubaDearmed.jpg,\Users\jcloudy\Dropbox\CubaDearmed.jpg,1551614366.0,249183216.0,83.4083092387061,4/6/18 20:35,Time Reversal Event,ModifiedTime : 2018-04-06 20:35:25 -> 2018-04-05 10:13:43(Zero in 100-nanoseconds),Basic_Info_Changed / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,4,15,False,False,False,True
DeathToll.jpg,\Users\jcloudy\Dropbox\DeathToll.jpg,1551610606.0,249181568.0,81.55650479503113,4/6/18 20:35,Time Reversal Event,ModifiedTime : 2018-04-06 20:35:25 -> 2018-04-05 10:13:47(Zero in 100-nanoseconds),Basic_Info_Changed / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,4,13,False,False,False,True
DarkWolf.png,\Users\jcloudy\Dropbox\DarkWolf.png,1551607149.0,249179736.0,80.57227686332934,4/6/18 20:35,Time Reversal Event,ModifiedTime : 2018-04-06 20:35:25 -> 2018-04-05 10:13:46(Zero in 100-nanoseconds),Basic_Info_Changed / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,4,12,False,False,False,True
DemLogic.jpg,\Users\jcloudy\Dropbox\DemLogic.jpg,1551608795.0,249180688.0,80.57227686332934,4/6/18 20:35,Time Reversal Event,ModifiedTime : 2018-04-06 20:35:25 -> 2018-04-05 10:13:48(Zero in 100-nanoseconds),Basic_Info_Changed / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,4,12,False,False,False,True
RedGuns.jpg,\Users\jcloudy\Dropbox\RedGuns.jpg,1551603865.0,249177976.0,79.54869684905313,4/6/18 20:35,Time Reversal Event,ModifiedTime : 2018-04-06 20:35:25 -> 2018-04-05 10:14:05(Zero in 100-nanoseconds),Basic_Info_Changed / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,4,11,False,False,False,True
Sheep.jpg,\Users\jcloudy\Dropbox\Sheep.jpg,1551600672.0,249176224.0,77.38292841753169,4/6/18 20:35,Time Reversal Event,ModifiedTime : 2018-04-06 20:35:25 -> 2018-04-05 10:14:06(Zero in 100-nanoseconds),Basic_Info_Changed / File_Closed,True,True,True,True,1.0,True,True,True,,,,,False,False,False,True,False,True,4,9,False,False,False,True
