eventtime,filename,filepath,ml_confidence,hybrid_confidence,confidence_boost,ml_classification,hybrid_classification,rule_applied,cross_artifact_validation_score,has_logfile_evidence,zero_in_nanoseconds
12/26/23 0:05,winhex-d.hlp,\Users\blueangel\AppData\Local\Temp\RarSFX1\winhex-d.hlp,0.1398,0.9,0.7602,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
12/26/23 0:05,polish2.dat,\Users\blueangel\AppData\Local\Temp\RarSFX1\polish2.dat,0.1398,0.9,0.7602,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
12/26/23 0:05,Sample script.whs,\Users\blueangel\AppData\Local\Temp\RarSFX1\Sample script.whs,0.1398,0.9,0.7602,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
12/26/23 0:05,NTFS FILE Record.tpl,\Users\blueangel\AppData\Local\Temp\RarSFX1\NTFS FILE Record.tpl,0.1398,0.9,0.7602,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
12/26/23 0:05,timezone.dat,\Users\blueangel\AppData\Local\Temp\RarSFX1\timezone.dat,0.1398,0.9,0.7602,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
12/26/23 0:05,winhex.hlp,\Users\blueangel\AppData\Local\Temp\RarSFX1\winhex.hlp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
12/26/23 0:05,WinHex.ico,\Users\blueangel\AppData\Local\Temp\RarSFX1\WinHex.ico,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
12/26/23 0:05,winhex-d.cnt,\Users\blueangel\AppData\Local\Temp\RarSFX1\winhex-d.cnt,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
12/26/23 0:05,language.dat,\Users\blueangel\AppData\Local\Temp\RarSFX1\language.dat,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
12/26/23 0:05,ebcdic.dat,\Users\blueangel\AppData\Local\Temp\RarSFX1\ebcdic.dat,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
12/26/23 0:05,winhex.cnt,\Users\blueangel\AppData\Local\Temp\RarSFX1\winhex.cnt,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
12/26/23 0:05,Ext Inode.tpl,\Users\blueangel\AppData\Local\Temp\RarSFX1\Ext Inode.tpl,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
12/26/23 15:19,prbC4FD.tmp,\Users\blueangel\AppData\Local\Temp\prbC4FD.tmp,0.1597,0.9,0.7403,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
